"pincode","state_original","major_city","latitude","longitude","region","coastal_city","distance_to_state_capital","city_tier","is_metro_city","is_smart_city","is_state_capital","is_union_territory_capital","literacy_rate","median_age_estimate","consumer_price_index","income_bucket","has_airport","has_international_airport","has_metro_rail","has_seaport","major_railway_station","internet_penetration_state","smartphone_penetration_state","digital_payment_index","is_it_hub","is_manufacturing_hub","is_financial_center","is_textile_hub","is_education_hub","is_tourist_city","is_coastal","district_population_numeric","district_population","sex_ratio"
"841241","BR","SIWAN","26.1644722","84.4148611","E","f","94.42","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841243","BR","SIWAN","26.3502","84.4556","E","f","106.63","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841228","BR","SIWAN","84.3634","84.3634","E","f","6534.25","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841226","BR","SIWAN","26.2267778","84.36175","E","f","103.0","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841244","BR","SIWAN","26.219621","84.356659","E","f","102.84","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841506","BR","SIWAN","26.2209722","84.4911944","E","f","93.4","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841245","BR","SIWAN","26.1979166","84.25525","E","f","109.1","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"845101","BR","PASHCHIM CHAMPARAN","27.1192246","84.21207","E","f","191.62","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845439","BR","PASHCHIM CHAMPARAN","26.8008856","84.4926295","E","f","147.47","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845449","BR","PASHCHIM CHAMPARAN","26.9445569","84.522556","E","f","160.94","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845450","BR","PASHCHIM CHAMPARAN","26.8728614","84.5064881","E","f","154.2","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845451","BR","PASHCHIM CHAMPARAN","27.1217166","84.4933757","E","f","180.36","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845103","BR","PASHCHIM CHAMPARAN","27.1518399","84.3292243","E","f","189.69","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845459","BR","PASHCHIM CHAMPARAN","26.7452783","84.5484275","E","f","139.54","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845452","BR","PASHCHIM CHAMPARAN","26.4611258","83.4176572","E","f","195.19","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845453","BR","PASHCHIM CHAMPARAN","26.9892665","84.3331693","E","f","173.25","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845104","BR","PASHCHIM CHAMPARAN","26.9988868","84.1026061","E","f","185.69","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845306","BR","PASHCHIM CHAMPARAN","27.0972543","84.6191317","E","f","173.81","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845454","BR","PASHCHIM CHAMPARAN","26.8448104","84.694977","E","f","144.76","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845105","BR","PASHCHIM CHAMPARAN","27.1222594","84.0722382","E","f","198.87","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845455","BR","PASHCHIM CHAMPARAN","27.2329","84.4501","E","f","193.44","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845106","BR","PASHCHIM CHAMPARAN","27.2689614","84.2910759","E","f","203.1","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845307","BR","PASHCHIM CHAMPARAN","27.0207897","84.6138972","E","f","165.84","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"845107","BR","PASHCHIM CHAMPARAN","27.3784845","83.902951","E","f","231.9","T3","f","f","f","f","55.7","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3935042","VL","909.19"
"824111","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824217","BR","GAYA","25.8139","85.685","E","f","61.4","T2","f","f","f","f","63.67","22.0","197.8","Lo","f","t","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4391418","VL","937.48"
"824201","BR","GAYA","24.45676","85.138861","E","f","127.14","T2","f","f","f","f","63.67","22.0","197.8","Lo","f","t","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4391418","VL","937.48"
"824112","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824113","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824143","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824202","BR","AURANGABAD","24.75","84.037","E","f","144.26","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824114","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824220","BR","GAYA","24.45676","85.138856","E","f","127.14","T2","f","f","f","f","63.67","22.0","197.8","Lo","f","t","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4391418","VL","937.48"
"824203","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824205","BR","GAYA","24.66958","84.772027","E","f","109.23","T2","f","f","f","f","63.67","22.0","197.8","Lo","f","t","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4391418","VL","937.48"
"824120","BR","AURANGABAD","24.8391","84.8546","E","f","88.72","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824221","BR","GAYA","19.87617","75.343313","E","f","1186.89","T2","f","f","f","f","63.67","22.0","197.8","Lo","f","t","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4391418","VL","937.48"
"824122","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824121","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824127","BR","ARWAL","19.87617","75.343313","E","f","1186.89","T3","f","f","f","f","67.43","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3701282","VL","923.27"
"824207","BR","GAYA","24.72134","84.856793","E","f","101.23","T2","f","f","f","f","63.67","22.0","197.8","Lo","f","t","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4391418","VL","937.48"
"824208","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824303","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824301","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824124","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824125","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824210","BR","GAYA","24.43824","84.591645","E","f","139.72","T2","f","f","f","f","63.67","22.0","197.8","Lo","f","t","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4391418","VL","937.48"
"824129","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824102","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824211","BR","GAYA","24.55821","84.791432","E","f","120.48","T2","f","f","f","f","63.67","22.0","197.8","Lo","f","t","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4391418","VL","937.48"
"824115","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824302","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"824103","BR","AURANGABAD","19.87617","75.343313","E","f","1186.89","T2","f","t","f","f","70.32","22.0","197.8","Lo","t","f","f","f","f","43.0","50.0","5.0","f","t","f","f","f","t","f","3701282","VL","923.27"
"813101","BR","BANKA","25.024","85.026","E","f","64.74","T3","f","f","f","f","58.17","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2034763","L","906.74"
"813103","BR","BANKA","24.8681","86.9186","E","f","198.37","T3","f","f","f","f","58.17","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2034763","L","906.74"
"813202","BR","BANKA","25.256","86.528","E","f","146.48","T3","f","f","f","f","58.17","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2034763","L","906.74"
"813104","BR","BANKA","24.123","84.256","E","f","185.93","T3","f","f","f","f","58.17","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2034763","L","906.74"
"813106","BR","BANKA","18.25962","66.18925","E","f","2113.42","T3","f","f","f","f","58.17","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2034763","L","906.74"
"813207","BR","BANKA","24.9848","86.7891","E","f","181.21","T3","f","f","f","f","58.17","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2034763","L","906.74"
"813110","BR","BANKA","24.7553","86.26455","E","f","148.62","T3","f","f","f","f","58.17","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2034763","L","906.74"
"813109","BR","BANKA","24.372","86.305","E","f","181.41","T3","f","f","f","f","58.17","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2034763","L","906.74"
"813107","BR","BANKA","24.75535","86.26455","E","f","148.61","T3","f","f","f","f","58.17","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2034763","L","906.74"
"813211","BR","BANKA","25.0598","86.8389","E","f","182.9","T3","f","f","f","f","58.17","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2034763","L","906.74"
"813201","BR","MUNGER","24.512","84.712","E","f","127.77","T3","f","f","f","f","70.46","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","1367765","M","876.12"
"853201","BR","BHAGALPUR","25.3821667","86.9385278","E","f","184.12","T3","f","f","f","f","63.14","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3037766","VL","880.2"
"813204","BR","BHAGALPUR","26.321","84.254","E","f","118.0","T3","f","f","f","f","63.14","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3037766","VL","880.2"
"813205","BR","BHAGALPUR","25.362","84.256","E","f","90.67","T3","f","f","f","f","63.14","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3037766","VL","880.2"
"813105","BR","BANKA","24.2356","84.532","E","f","162.89","T3","f","f","f","f","58.17","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2034763","L","906.74"
"813203","BR","BHAGALPUR","25.2987632","87.2628853","E","f","217.75","T3","f","f","f","f","63.14","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3037766","VL","880.2"
"813222","BR","BHAGALPUR","25.2496944","86.9869722","E","f","191.49","T3","f","f","f","f","63.14","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3037766","VL","880.2"
"812005","BR","BHAGALPUR","24.69","84.369","E","f","126.31","T3","f","f","f","f","63.14","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3037766","VL","880.2"
"853203","BR","BHAGALPUR","25.404242","86.8226179","E","f","172.26","T3","f","f","f","f","63.14","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3037766","VL","880.2"
"812006","BR","BHAGALPUR","25.369","86.356","E","f","126.7","T3","f","f","f","f","63.14","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3037766","VL","880.2"
"853204","BR","PURNIA","24.75533","87.0938","E","f","219.71","T3","f","f","f","f","51.08","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3037766","VL","880.2"
"813209","BR","BHAGALPUR","25.3285","87.5132","E","f","242.15","T3","f","f","f","f","63.14","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3037766","VL","880.2"
"813210","BR","BHAGALPUR","24.897","86.209","E","f","134.56","T3","f","f","f","f","63.14","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3037766","VL","880.2"
"813108","BR","BHAGALPUR","24.8832","86.9267","E","f","198.42","T3","f","f","f","f","63.14","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2034763","L","906.74"
"813212","BR","MUNGER","86.152","24.548","E","f","6956.15","T3","f","f","f","f","70.46","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2034763","L","906.74"
"813213","BR","BHAGALPUR","86.23154","24.75535","E","f","6958.93","T3","f","f","f","f","63.14","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3037766","VL","880.2"
"813221","BR","MUNGER","24.75535","87.0938","E","f","219.71","T3","f","f","f","f","70.46","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","1367765","M","876.12"
"802202","BR","BHOJPUR","25.367407","84.330551","E","f","83.36","T3","f","f","f","f","70.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2728407","L","907.47"
"802201","BR","BHOJPUR","25.402978","84.658544","E","f","51.23","T3","f","f","f","f","70.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2728407","L","907.47"
"802311","BR","BHOJPUR","25.521043","84.645779","E","f","48.37","T3","f","f","f","f","70.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2728407","L","907.47"
"802351","BR","BHOJPUR","25.640331","84.595297","E","f","52.8","T3","f","f","f","f","70.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2728407","L","907.47"
"802152","BR","BHOJPUR","25.516338","84.512147","E","f","61.68","T3","f","f","f","f","70.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2728407","L","907.47"
"802312","BR","BHOJPUR","25.614881","84.613811","E","f","50.78","T3","f","f","f","f","70.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2728407","L","907.47"
"802223","BR","BHOJPUR","25.352804","84.531502","E","f","65.16","T3","f","f","f","f","70.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2728407","L","907.47"
"802154","BR","BHOJPUR","25.600028","84.475497","E","f","64.63","T3","f","f","f","f","70.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2728407","L","907.47"
"802155","BR","BHOJPUR","25.447078","84.510421","E","f","63.49","T3","f","f","f","f","70.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2728407","L","907.47"
"802156","BR","BHOJPUR","25.560296","84.666075","E","f","45.74","T3","f","f","f","f","70.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2728407","L","907.47"
"802203","BR","BHOJPUR","25.381744","84.561232","E","f","61.11","T3","f","f","f","f","70.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2728407","L","907.47"
"802158","BR","BHOJPUR","25.273268","84.536637","E","f","68.93","T3","f","f","f","f","70.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2728407","L","907.47"
"802159","BR","BHOJPUR","25.37912","84.4068","E","f","75.68","T3","f","f","f","f","70.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2728407","L","907.47"
